family	completeness_class	bin_start_aa	n_exact_rt	unit	denominator
other	all_partial	750	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	760	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	770	15	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	780	12	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	790	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	800	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	810	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	820	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	830	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	840	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	850	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	860	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	870	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	880	12	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	890	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	900	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	910	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	920	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	930	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	940	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	950	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	960	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	970	12	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	980	10	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	990	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1000	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1010	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1020	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1030	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1040	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1050	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1060	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1070	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1080	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1090	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1100	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1110	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1120	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1130	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1140	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1150	2	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1160	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1170	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1180	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1190	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	all_partial	1200	69	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	30	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	40	4	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	50	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	60	6	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	70	15	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	80	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	90	3	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	100	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	110	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	120	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	130	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	140	15	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	150	8	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	160	13	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	170	13	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	180	15	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	190	5	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	200	16	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	210	19	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	220	20	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	230	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	240	20	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	250	21	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	260	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	270	14	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	280	18	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	290	22	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	300	25	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	310	11	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	320	19	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	330	21	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	340	19	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	350	12	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	360	20	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	370	13	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	380	7	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	390	24	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
other	mixed_or_codon_evidence	400	9	exact RT sequences	exact RTs of that family and completeness class, binned at 10 aa (bin_start_aa 1210 = 1,205 aa and above)
